Sl,Station_Names,Year,Month,Max_Temp,Min_Temp,Rainfall,Relative_Humidity,Wind_Speed,Cloud_Coverage,Bright_Sunshine,Station_Number,X_COR,Y_COR,LATITUDE,LONGITUDE,ALT,Period,Flood?
11290,Kutubdia,1980,11,32.25862069,20.63793103,0,80,0.9,1.913793103,8.263333333,41989,690250.3,414997.4,21.83,91.84,6,1980.11,0
11291,Kutubdia,1980,12,29.74137931,16.79310345,0,76,0.7,1.134482759,8.196666667,41989,690250.3,414997.4,21.83,91.84,6,1980.12,0
11292,Kutubdia,1981,1,28.14482759,14.91034483,4,75,1.3,0.951724138,8.346666667,41989,690250.3,414997.4,21.83,91.84,6,1981.01,0
11293,Kutubdia,1981,2,30.33103448,17.35862069,17,76,1.3,1.210344828,8.686666667,41989,690250.3,414997.4,21.83,91.84,6,1981.02,0
11294,Kutubdia,1981,3,33.04482759,21.23103448,46,80,1.7,1.906896552,8.683333333,41989,690250.3,414997.4,21.83,91.84,6,1981.03,0
11295,Kutubdia,1981,4,34.11034483,24.28275862,53,81,2,2.865517241,8.346666667,41989,690250.3,414997.4,21.83,91.84,6,1981.04,0
11296,Kutubdia,1981,5,34.72758621,25.38275862,223,82,2.2,4.3,7.073333333,41989,690250.3,414997.4,21.83,91.84,6,1981.05,0
11297,Kutubdia,1981,6,33.95862069,25.69655172,579,86,2.9,5.95862069,4.486666667,41989,690250.3,414997.4,21.83,91.84,6,1981.06,1
11298,Kutubdia,1981,7,32.89310345,25.48965517,697,89,2.9,6.434482759,4.016666667,41989,690250.3,414997.4,21.83,91.84,6,1981.07,1
11299,Kutubdia,1981,8,33.14137931,25.58965517,460,87,2.5,6.196551724,4.66,41989,690250.3,414997.4,21.83,91.84,6,1981.08,1
11300,Kutubdia,1981,9,33.81034483,25.46896552,271,86,1.7,5.513793103,6.03,41989,690250.3,414997.4,21.83,91.84,6,1981.09,0
11301,Kutubdia,1981,10,34.02413793,24.48275862,166,83,1.1,3.64137931,7.266666667,41989,690250.3,414997.4,21.83,91.84,6,1981.1,0
11302,Kutubdia,1981,11,32.25862069,20.63793103,51,80,0.9,1.913793103,8.263333333,41989,690250.3,414997.4,21.83,91.84,6,1981.11,0
11303,Kutubdia,1981,12,29.74137931,16.79310345,5,76,1,1.134482759,8.196666667,41989,690250.3,414997.4,21.83,91.84,6,1981.12,0
11304,Kutubdia,1982,1,28.14482759,14.91034483,4,75,1.3,0.951724138,8.346666667,41989,690250.3,414997.4,21.83,91.84,6,1982.01,0
11305,Kutubdia,1982,2,30.33103448,17.35862069,17,76,1.3,1.210344828,8.686666667,41989,690250.3,414997.4,21.83,91.84,6,1982.02,0
11306,Kutubdia,1982,3,33.04482759,21.23103448,46,80,1.7,1.906896552,8.683333333,41989,690250.3,414997.4,21.83,91.84,6,1982.03,0
11307,Kutubdia,1982,4,34.11034483,24.28275862,53,81,2,2.865517241,8.346666667,41989,690250.3,414997.4,21.83,91.84,6,1982.04,0
11308,Kutubdia,1982,5,34.72758621,25.38275862,223,82,2.2,4.3,7.073333333,41989,690250.3,414997.4,21.83,91.84,6,1982.05,0
11309,Kutubdia,1982,6,33.95862069,25.69655172,579,86,2.9,5.95862069,4.486666667,41989,690250.3,414997.4,21.83,91.84,6,1982.06,1
11310,Kutubdia,1982,7,32.89310345,25.48965517,697,89,2.9,6.434482759,4.016666667,41989,690250.3,414997.4,21.83,91.84,6,1982.07,1
11311,Kutubdia,1982,8,33.14137931,25.58965517,460,87,2.5,6.196551724,4.66,41989,690250.3,414997.4,21.83,91.84,6,1982.08,1
11312,Kutubdia,1982,9,33.81034483,25.46896552,271,86,1.7,5.513793103,6.03,41989,690250.3,414997.4,21.83,91.84,6,1982.09,0
11313,Kutubdia,1982,10,34.02413793,24.48275862,166,83,1.1,3.64137931,7.266666667,41989,690250.3,414997.4,21.83,91.84,6,1982.1,0
11314,Kutubdia,1982,11,32.25862069,20.63793103,51,80,0.9,1.913793103,8.263333333,41989,690250.3,414997.4,21.83,91.84,6,1982.11,0
11315,Kutubdia,1982,12,29.74137931,16.79310345,5,76,1,1.134482759,8.196666667,41989,690250.3,414997.4,21.83,91.84,6,1982.12,0
11316,Kutubdia,1983,1,28.14482759,14.91034483,4,75,1.3,0.951724138,8.346666667,41989,690250.3,414997.4,21.83,91.84,6,1983.01,0
11317,Kutubdia,1983,2,30.33103448,17.35862069,17,76,1.3,1.210344828,8.686666667,41989,690250.3,414997.4,21.83,91.84,6,1983.02,0
11318,Kutubdia,1983,3,33.04482759,21.23103448,46,80,1.7,1.906896552,8.683333333,41989,690250.3,414997.4,21.83,91.84,6,1983.03,0
11319,Kutubdia,1983,4,34.11034483,24.28275862,53,81,2,2.865517241,8.346666667,41989,690250.3,414997.4,21.83,91.84,6,1983.04,0
11320,Kutubdia,1983,5,34.72758621,25.38275862,223,82,2.2,4.3,7.073333333,41989,690250.3,414997.4,21.83,91.84,6,1983.05,0
11321,Kutubdia,1983,6,33.95862069,25.69655172,579,86,2.9,5.95862069,4.486666667,41989,690250.3,414997.4,21.83,91.84,6,1983.06,1
11322,Kutubdia,1983,7,32.89310345,25.48965517,697,89,2.9,6.434482759,4.016666667,41989,690250.3,414997.4,21.83,91.84,6,1983.07,1
11323,Kutubdia,1983,8,33.14137931,25.58965517,460,87,2.5,6.196551724,4.66,41989,690250.3,414997.4,21.83,91.84,6,1983.08,1
11324,Kutubdia,1983,9,33.81034483,25.46896552,271,86,1.7,5.513793103,6.03,41989,690250.3,414997.4,21.83,91.84,6,1983.09,0
11325,Kutubdia,1983,10,34.02413793,24.48275862,166,83,1.1,3.64137931,7.266666667,41989,690250.3,414997.4,21.83,91.84,6,1983.1,0
11326,Kutubdia,1983,11,32.25862069,20.63793103,51,80,0.9,1.913793103,8.263333333,41989,690250.3,414997.4,21.83,91.84,6,1983.11,0
11327,Kutubdia,1983,12,29.74137931,16.79310345,5,76,1,1.134482759,8.196666667,41989,690250.3,414997.4,21.83,91.84,6,1983.12,0
11328,Kutubdia,1984,1,28.14482759,14.91034483,4,75,1.3,0.951724138,8.7,41989,690250.3,414997.4,21.83,91.84,6,1984.01,0
11329,Kutubdia,1984,2,30.33103448,17.35862069,17,76,1.3,1.210344828,8.8,41989,690250.3,414997.4,21.83,91.84,6,1984.02,0
11330,Kutubdia,1984,3,33.04482759,21.23103448,46,80,1.7,1.906896552,8.9,41989,690250.3,414997.4,21.83,91.84,6,1984.03,0
11331,Kutubdia,1984,4,34.11034483,24.28275862,53,81,2,2.865517241,8.2,41989,690250.3,414997.4,21.83,91.84,6,1984.04,0
11332,Kutubdia,1984,5,34.72758621,25.38275862,223,82,2.2,4.3,8,41989,690250.3,414997.4,21.83,91.84,6,1984.05,0
11333,Kutubdia,1984,6,33.95862069,25.69655172,579,86,2.9,5.95862069,4.9,41989,690250.3,414997.4,21.83,91.84,6,1984.06,1
11334,Kutubdia,1984,7,32.89310345,25.48965517,697,89,2.9,6.434482759,5.3,41989,690250.3,414997.4,21.83,91.84,6,1984.07,1
11335,Kutubdia,1984,8,33.14137931,25.58965517,460,87,2.5,6.196551724,4.1,41989,690250.3,414997.4,21.83,91.84,6,1984.08,1
11336,Kutubdia,1984,9,33.81034483,25.46896552,271,86,1.7,5.513793103,7.9,41989,690250.3,414997.4,21.83,91.84,6,1984.09,0
11337,Kutubdia,1984,10,34.02413793,24.48275862,166,83,1.1,3.64137931,7.3,41989,690250.3,414997.4,21.83,91.84,6,1984.1,0
11338,Kutubdia,1984,11,32.25862069,20.63793103,51,80,0.9,1.913793103,9.7,41989,690250.3,414997.4,21.83,91.84,6,1984.11,0
11339,Kutubdia,1984,12,29.74137931,16.79310345,5,76,1,1.134482759,8.4,41989,690250.3,414997.4,21.83,91.84,6,1984.12,0
11340,Kutubdia,1985,1,27,15.2,18,73,1.7,1.6,8.4,41989,690250.3,414997.4,21.83,91.84,6,1985.01,0
11341,Kutubdia,1985,2,29.2,17.2,4,72,1.7,1.1,8.3,41989,690250.3,414997.4,21.83,91.84,6,1985.02,0
11342,Kutubdia,1985,3,30.3,22.3,26,82,2.7,2.9,9.5,41989,690250.3,414997.4,21.83,91.84,6,1985.03,0
11343,Kutubdia,1985,4,32.5,25.3,4,82,2.7,4,9.3,41989,690250.3,414997.4,21.83,91.84,6,1985.04,0
11344,Kutubdia,1985,5,32.5,24.6,594,82,3.2,4.2,7.4,41989,690250.3,414997.4,21.83,91.84,6,1985.05,1
11345,Kutubdia,1985,6,32.5,25.4,339,87,3.4,6.7,4.4,41989,690250.3,414997.4,21.83,91.84,6,1985.06,0
11346,Kutubdia,1985,7,31,24.1,846,89,3.5,6.7,3.7,41989,690250.3,414997.4,21.83,91.84,6,1985.07,1
11347,Kutubdia,1985,8,32.2,24.9,475,88,3.8,6.5,4.7,41989,690250.3,414997.4,21.83,91.84,6,1985.08,1
11348,Kutubdia,1985,9,34,25.2,190,88,2.6,6.2,6.3,41989,690250.3,414997.4,21.83,91.84,6,1985.09,0
11349,Kutubdia,1985,10,32.5,24.1,61,82,1.8,3.5,7.5,41989,690250.3,414997.4,21.83,91.84,6,1985.1,0
11350,Kutubdia,1985,11,30.2,18.8,192,80,1.7,2.7,7.7,41989,690250.3,414997.4,21.83,91.84,6,1985.11,0
11351,Kutubdia,1985,12,28,16.9,0,77,1.5,1.1,9.6,41989,690250.3,414997.4,21.83,91.84,6,1985.12,0
11352,Kutubdia,1986,1,27.8,14.9,0,79,1.7,2.3,8.2,41989,690250.3,414997.4,21.83,91.84,6,1986.01,0
11353,Kutubdia,1986,2,28.6,17.4,0,69,1.8,2.6,9.4,41989,690250.3,414997.4,21.83,91.84,6,1986.02,0
11354,Kutubdia,1986,3,32.6,20.9,0,79,2.1,1.4,10.4,41989,690250.3,414997.4,21.83,91.84,6,1986.03,0
11355,Kutubdia,1986,4,33.5,24.4,72,81,2.9,4.3,9.3,41989,690250.3,414997.4,21.83,91.84,6,1986.04,0
11356,Kutubdia,1986,5,34,25.2,140,79,2.1,4.4,7.9,41989,690250.3,414997.4,21.83,91.84,6,1986.05,0
11357,Kutubdia,1986,6,33.7,26.1,625,86,3.2,6.5,4.4,41989,690250.3,414997.4,21.83,91.84,6,1986.06,1
11358,Kutubdia,1986,7,32,25.3,630,87,2.9,6.5,3.7,41989,690250.3,414997.4,21.83,91.84,6,1986.07,1
11359,Kutubdia,1986,8,32.6,25.6,274,86,2.3,6.8,4.7,41989,690250.3,414997.4,21.83,91.84,6,1986.08,0
11360,Kutubdia,1986,9,32,25.2,146,86,1.6,6.4,5.8,41989,690250.3,414997.4,21.83,91.84,6,1986.09,0
11361,Kutubdia,1986,10,32,23.4,170,84,1.4,3.3,7.5,41989,690250.3,414997.4,21.83,91.84,6,1986.1,0
11362,Kutubdia,1986,11,32,20.4,90,82,1.2,2.7,8.6,41989,690250.3,414997.4,21.83,91.84,6,1986.11,0
11363,Kutubdia,1986,12,29.4,17,0,78,1.6,1.5,9,41989,690250.3,414997.4,21.83,91.84,6,1986.12,0
11364,Kutubdia,1987,1,28.2,15.7,4,80,1.4,0.9,9.1,41989,690250.3,414997.4,21.83,91.84,6,1987.01,0
11365,Kutubdia,1987,2,30.2,17.4,25,81,1.6,1.4,8.4,41989,690250.3,414997.4,21.83,91.84,6,1987.02,0
11366,Kutubdia,1987,3,33,21.2,10,80,2,2.7,9,41989,690250.3,414997.4,21.83,91.84,6,1987.03,0
11367,Kutubdia,1987,4,33,24.6,152,83,2.4,4.6,7.3,41989,690250.3,414997.4,21.83,91.84,6,1987.04,0
11368,Kutubdia,1987,5,34,25.7,47,80,1.7,2.6,9.2,41989,690250.3,414997.4,21.83,91.84,6,1987.05,0
11369,Kutubdia,1987,6,33.5,26.4,751,88,2.8,5.7,5.8,41989,690250.3,414997.4,21.83,91.84,6,1987.06,1
11370,Kutubdia,1987,7,31.5,25.6,1247,91,3.1,7.1,2.4,41989,690250.3,414997.4,21.83,91.84,6,1987.07,1
11371,Kutubdia,1987,8,32.7,25.8,745,88,2.2,6.4,4.6,41989,690250.3,414997.4,21.83,91.84,6,1987.08,1
11372,Kutubdia,1987,9,32.5,25.5,495,88,1.9,6.1,6,41989,690250.3,414997.4,21.83,91.84,6,1987.09,0
11373,Kutubdia,1987,10,33.7,24.6,64,82,1.3,2.9,9.1,41989,690250.3,414997.4,21.83,91.84,6,1987.1,0
11374,Kutubdia,1987,11,33,21.9,114,80,1.4,3.2,7.4,41989,690250.3,414997.4,21.83,91.84,6,1987.11,0
11375,Kutubdia,1987,12,29.5,17.4,7,77,1.3,2.4,8.7,41989,690250.3,414997.4,21.83,91.84,6,1987.12,0
11376,Kutubdia,1988,1,28.8,15.7,0,73,1.7,0.8,9.3,41989,690250.3,414997.4,21.83,91.84,6,1988.01,0
11377,Kutubdia,1988,2,30,17.6,0,78,1.3,1.5,8.7,41989,690250.3,414997.4,21.83,91.84,6,1988.02,0
11378,Kutubdia,1988,3,33,21.4,0,81,1.5,2.2,9.7,41989,690250.3,414997.4,21.83,91.84,6,1988.03,0
11379,Kutubdia,1988,4,33.2,24.7,96,81,1.8,3.1,8.4,41989,690250.3,414997.4,21.83,91.84,6,1988.04,0
11380,Kutubdia,1988,5,34,25.8,298,82,2.6,4.8,6.9,41989,690250.3,414997.4,21.83,91.84,6,1988.05,0
11381,Kutubdia,1988,6,32.6,25.4,709,87,2.7,6.5,3.5,41989,690250.3,414997.4,21.83,91.84,6,1988.06,1
11382,Kutubdia,1988,7,33,25.7,300,88,2.4,6.5,4.2,41989,690250.3,414997.4,21.83,91.84,6,1988.07,0
11383,Kutubdia,1988,8,31.6,25.6,441,88,2.2,6.4,3.8,41989,690250.3,414997.4,21.83,91.84,6,1988.08,1
11384,Kutubdia,1988,9,35,25.6,545,86,1.6,5.3,7.1,41989,690250.3,414997.4,21.83,91.84,6,1988.09,1
11385,Kutubdia,1988,10,33.6,24.7,72,82,1.5,3.7,7.3,41989,690250.3,414997.4,21.83,91.84,6,1988.1,0
11386,Kutubdia,1988,11,32,21.7,27,80,1.4,3.5,7,41989,690250.3,414997.4,21.83,91.84,6,1988.11,0
11387,Kutubdia,1988,12,30.3,18.5,13,78,0.9,1.1,8.4,41989,690250.3,414997.4,21.83,91.84,6,1988.12,0
11388,Kutubdia,1989,1,27,13.5,0,69,1.4,0.3,9.5,41989,690250.3,414997.4,21.83,91.84,6,1989.01,0
11389,Kutubdia,1989,2,29.6,17.5,0,78,1.4,1.3,9,41989,690250.3,414997.4,21.83,91.84,6,1989.02,0
11390,Kutubdia,1989,3,32.7,20.4,0,77,1.6,2,9,41989,690250.3,414997.4,21.83,91.84,6,1989.03,0
11391,Kutubdia,1989,4,33,24.1,80,83,2.4,4,8.8,41989,690250.3,414997.4,21.83,91.84,6,1989.04,0
11392,Kutubdia,1989,5,35,26.4,51,81,2.4,3.5,9,41989,690250.3,414997.4,21.83,91.84,6,1989.05,0
11393,Kutubdia,1989,6,34.5,25.8,384,85,2.7,5.9,5.7,41989,690250.3,414997.4,21.83,91.84,6,1989.06,0
11394,Kutubdia,1989,7,33.2,25.7,555,88,2.5,6.2,4.3,41989,690250.3,414997.4,21.83,91.84,6,1989.07,1
11395,Kutubdia,1989,8,32,25.5,66,86,2.9,5.1,6.2,41989,690250.3,414997.4,21.83,91.84,6,1989.08,0
11396,Kutubdia,1989,9,32.2,25.4,497,87,1.6,5.8,5.7,41989,690250.3,414997.4,21.83,91.84,6,1989.09,1
11397,Kutubdia,1989,10,32.8,24.3,496,89,1.3,5.8,4.5,41989,690250.3,414997.4,21.83,91.84,6,1989.1,1
11398,Kutubdia,1989,11,31.4,18.4,16,78,0.8,1.3,9.4,41989,690250.3,414997.4,21.83,91.84,6,1989.11,0
11399,Kutubdia,1989,12,29,14.8,0,79,1.2,1,8.8,41989,690250.3,414997.4,21.83,91.84,6,1989.12,0
11400,Kutubdia,1990,1,27.2,15.1,0,81,1.6,0.6,8.1,41989,690250.3,414997.4,21.83,91.84,6,1990.01,0
11401,Kutubdia,1990,2,30,18.5,56,81,1.6,2.9,7.4,41989,690250.3,414997.4,21.83,91.84,6,1990.02,0
11402,Kutubdia,1990,3,31,20.1,400,82,1.7,3.6,7.6,41989,690250.3,414997.4,21.83,91.84,6,1990.03,1
11403,Kutubdia,1990,4,32.5,23.1,60,83,3.1,3.5,8.7,41989,690250.3,414997.4,21.83,91.84,6,1990.04,0
11404,Kutubdia,1990,5,33.8,25.7,206,84,1.5,4.2,6.8,41989,690250.3,414997.4,21.83,91.84,6,1990.05,0
11405,Kutubdia,1990,6,33,25.9,996,89,3.4,6.4,4.2,41989,690250.3,414997.4,21.83,91.84,6,1990.06,1
11406,Kutubdia,1990,7,31.2,25.1,1368,92,3.3,7.2,2.7,41989,690250.3,414997.4,21.83,91.84,6,1990.07,1
11407,Kutubdia,1990,8,32.5,25.9,137,87,2.8,5.6,6.7,41989,690250.3,414997.4,21.83,91.84,6,1990.08,0
11408,Kutubdia,1990,9,32,25.7,205,88,2.1,5.4,6.7,41989,690250.3,414997.4,21.83,91.84,6,1990.09,0
11409,Kutubdia,1990,10,33.2,23.9,258,85,1.7,3.2,7.4,41989,690250.3,414997.4,21.83,91.84,6,1990.1,0
11410,Kutubdia,1990,11,31.9,21.7,139,82,1.1,3,6.8,41989,690250.3,414997.4,21.83,91.84,6,1990.11,0
11411,Kutubdia,1990,12,29,16.4,41,78,1.1,1.1,8.4,41989,690250.3,414997.4,21.83,91.84,6,1990.12,0
11412,Kutubdia,1991,1,27,14.7,34,77,2,1.1,7.9,41989,690250.3,414997.4,21.83,91.84,6,1991.01,0
11413,Kutubdia,1991,2,30.9,17.5,0,78,1.7,0.4,9,41989,690250.3,414997.4,21.83,91.84,6,1991.02,0
11414,Kutubdia,1991,3,34,22.2,1,80,1.8,0.7,9.4,41989,690250.3,414997.4,21.83,91.84,6,1991.03,0
11415,Kutubdia,1991,4,34,23.9,148,83,2.9,2.7,8.5,41989,690250.3,414997.4,21.83,91.84,6,1991.04,0
11416,Kutubdia,1991,5,32.7,25.3,89,81,3.5,5.4,7,41989,690250.3,414997.4,21.83,91.84,6,1991.05,0
11417,Kutubdia,1991,6,32.5,25.2,948,88,3.2,6.8,2.7,41989,690250.3,414997.4,21.83,91.84,6,1991.06,1
11418,Kutubdia,1991,7,33.5,25.8,664,89,4.1,6.7,4.1,41989,690250.3,414997.4,21.83,91.84,6,1991.07,1
11419,Kutubdia,1991,8,34,25.9,771,88,3.5,7,4.3,41989,690250.3,414997.4,21.83,91.84,6,1991.08,1
11420,Kutubdia,1991,9,32.8,25.6,395,87,2.4,6.2,5.7,41989,690250.3,414997.4,21.83,91.84,6,1991.09,0
11421,Kutubdia,1991,10,33,24.6,224,87,1.8,3.7,7,41989,690250.3,414997.4,21.83,91.84,6,1991.1,0
11422,Kutubdia,1991,11,30,19.9,126,83,0.5,1.7,7.2,41989,690250.3,414997.4,21.83,91.84,6,1991.11,0
11423,Kutubdia,1991,12,27.8,15.9,0,83,0.9,0.9,8.4,41989,690250.3,414997.4,21.83,91.84,6,1991.12,0
11424,Kutubdia,1992,1,28.5,13.7,0,84,0.9,0.3,8.2,41989,690250.3,414997.4,21.83,91.84,6,1992.01,0
11425,Kutubdia,1992,2,28,16.7,138,78,1.5,1.8,7.1,41989,690250.3,414997.4,21.83,91.84,6,1992.02,0
11426,Kutubdia,1992,3,31.5,22.5,0,85,2.4,0.9,8.7,41989,690250.3,414997.4,21.83,91.84,6,1992.03,0
11427,Kutubdia,1992,4,34.2,25.2,13,82,2.4,1.9,7.3,41989,690250.3,414997.4,21.83,91.84,6,1992.04,0
11428,Kutubdia,1992,5,35.5,25.2,143,83,2.1,3.4,7,41989,690250.3,414997.4,21.83,91.84,6,1992.05,0
11429,Kutubdia,1992,6,35,26.1,1030,83,3.5,4.8,4.1,41989,690250.3,414997.4,21.83,91.84,6,1992.06,1
11430,Kutubdia,1992,7,33.5,25.5,719,89,3.5,6.7,3.3,41989,690250.3,414997.4,21.83,91.84,6,1992.07,1
11431,Kutubdia,1992,8,32.6,25.9,243,88,2.5,4.9,5.5,41989,690250.3,414997.4,21.83,91.84,6,1992.08,0
11432,Kutubdia,1992,9,33,25.6,138,87,1.2,4.1,6.1,41989,690250.3,414997.4,21.83,91.84,6,1992.09,0
11433,Kutubdia,1992,10,33.5,24.1,317,85,0.6,3.2,6.5,41989,690250.3,414997.4,21.83,91.84,6,1992.1,0
11434,Kutubdia,1992,11,31.5,21.3,36,80,0.6,2.5,6,41989,690250.3,414997.4,21.83,91.84,6,1992.11,0
11435,Kutubdia,1992,12,28.5,15.4,19,76,0.6,0.6,9.1,41989,690250.3,414997.4,21.83,91.84,6,1992.12,0
11436,Kutubdia,1993,1,29,14.9,51,77,0.5,0.1,7.9,41989,690250.3,414997.4,21.83,91.84,6,1993.01,0
11437,Kutubdia,1993,2,28,17.8,82,85,1.3,1.1,8.4,41989,690250.3,414997.4,21.83,91.84,6,1993.02,0
11438,Kutubdia,1993,3,34.6,19.2,135,82,1.3,1.9,7.3,41989,690250.3,414997.4,21.83,91.84,6,1993.03,0
11439,Kutubdia,1993,4,34.4,22.8,121,84,1,1.3,5.5,41989,690250.3,414997.4,21.83,91.84,6,1993.04,0
11440,Kutubdia,1993,5,33,23.4,308,87,1.6,4.1,6.4,41989,690250.3,414997.4,21.83,91.84,6,1993.05,0
11441,Kutubdia,1993,6,33.2,25,830,89,2.1,5.7,3.8,41989,690250.3,414997.4,21.83,91.84,6,1993.06,1
11442,Kutubdia,1993,7,33.5,25.3,478,88,2.4,5.3,4.7,41989,690250.3,414997.4,21.83,91.84,6,1993.07,1
11443,Kutubdia,1993,8,31.8,25.6,662,88,1.9,6.5,3.4,41989,690250.3,414997.4,21.83,91.84,6,1993.08,1
11444,Kutubdia,1993,9,36.8,24.6,240,85,1.5,5.5,6.1,41989,690250.3,414997.4,21.83,91.84,6,1993.09,0
11445,Kutubdia,1993,10,35.4,24.1,140,82,0.7,3.1,7.7,41989,690250.3,414997.4,21.83,91.84,6,1993.1,0
11446,Kutubdia,1993,11,32.8,20.2,53,81,0.7,1.4,9,41989,690250.3,414997.4,21.83,91.84,6,1993.11,0
11447,Kutubdia,1993,12,30.6,16.9,0,79,0.8,1.1,8.5,41989,690250.3,414997.4,21.83,91.84,6,1993.12,0
11448,Kutubdia,1994,1,29,14.9,9,73,1.4,0.7,9,41989,690250.3,414997.4,21.83,91.84,6,1994.01,0
11449,Kutubdia,1994,2,32.2,16.4,10,71,1.3,0.7,9.6,41989,690250.3,414997.4,21.83,91.84,6,1994.02,0
11450,Kutubdia,1994,3,33.5,21.3,327,79,2,2.3,8.3,41989,690250.3,414997.4,21.83,91.84,6,1994.03,0
11451,Kutubdia,1994,4,36.8,23,262,77,1.5,2.7,8.4,41989,690250.3,414997.4,21.83,91.84,6,1994.04,0
11452,Kutubdia,1994,5,38.5,24.3,228,82,1.7,3.5,6.7,41989,690250.3,414997.4,21.83,91.84,6,1994.05,0
11453,Kutubdia,1994,6,34.5,25.5,618,85,3,6.4,3.8,41989,690250.3,414997.4,21.83,91.84,6,1994.06,1
11454,Kutubdia,1994,7,32.5,25.1,746,88,2.9,6.1,3.9,41989,690250.3,414997.4,21.83,91.84,6,1994.07,1
11455,Kutubdia,1994,8,33.6,25.4,379,86,2.6,5.8,5.3,41989,690250.3,414997.4,21.83,91.84,6,1994.08,0
11456,Kutubdia,1994,9,33.5,25.2,172,83,1.4,3.3,7.8,41989,690250.3,414997.4,21.83,91.84,6,1994.09,0
11457,Kutubdia,1994,10,34,23.7,58,81,0.5,2.4,8.2,41989,690250.3,414997.4,21.83,91.84,6,1994.1,0
11458,Kutubdia,1994,11,32.9,19.6,23,77,0.5,1.5,8.2,41989,690250.3,414997.4,21.83,91.84,6,1994.11,0
11459,Kutubdia,1994,12,28.4,15.1,0,69,0.6,0.2,8.4,41989,690250.3,414997.4,21.83,91.84,6,1994.12,0
11460,Kutubdia,1995,1,27.6,13.6,8,67,1.4,1.2,8.2,41989,690250.3,414997.4,21.83,91.84,6,1995.01,0
11461,Kutubdia,1995,2,30,16.9,112,75,0.9,0.7,8.7,41989,690250.3,414997.4,21.83,91.84,6,1995.02,0
11462,Kutubdia,1995,3,37,20.2,50,73,0.9,0.7,8.7,41989,690250.3,414997.4,21.83,91.84,6,1995.03,0
11463,Kutubdia,1995,4,35.2,24.3,12,78,1.9,1.6,8.3,41989,690250.3,414997.4,21.83,91.84,6,1995.04,0
11464,Kutubdia,1995,5,36.2,26.9,400,79,2.3,3.6,7,41989,690250.3,414997.4,21.83,91.84,6,1995.05,1
11465,Kutubdia,1995,6,34.4,25.5,583,84,3.4,6,5.2,41989,690250.3,414997.4,21.83,91.84,6,1995.06,1
11466,Kutubdia,1995,7,33,25.7,789,90,3.2,6.7,3.5,41989,690250.3,414997.4,21.83,91.84,6,1995.07,1
11467,Kutubdia,1995,8,33.3,25.5,387,88,2.3,6.2,4.5,41989,690250.3,414997.4,21.83,91.84,6,1995.08,0
11468,Kutubdia,1995,9,35,25.3,286,83,1.9,5.6,4.6,41989,690250.3,414997.4,21.83,91.84,6,1995.09,0
11469,Kutubdia,1995,10,35.2,24.6,150,85,0.7,3.2,7.7,41989,690250.3,414997.4,21.83,91.84,6,1995.1,0
11470,Kutubdia,1995,11,34,22.2,276,85,1.1,3.8,5.6,41989,690250.3,414997.4,21.83,91.84,6,1995.11,0
11471,Kutubdia,1995,12,30,16,0,72,1.1,0.1,9.3,41989,690250.3,414997.4,21.83,91.84,6,1995.12,0
11472,Kutubdia,1996,1,28.5,14.9,0,74,2.1,0.1,9.1,41989,690250.3,414997.4,21.83,91.84,6,1996.01,0
11473,Kutubdia,1996,2,35,16.2,33,75,2,0.9,9.4,41989,690250.3,414997.4,21.83,91.84,6,1996.02,0
11474,Kutubdia,1996,3,34.8,22.4,44,87,3,2.4,8.3,41989,690250.3,414997.4,21.83,91.84,6,1996.03,0
11475,Kutubdia,1996,4,34.5,23.7,43,83,1.7,2.4,8,41989,690250.3,414997.4,21.83,91.84,6,1996.04,0
11476,Kutubdia,1996,5,35.2,25.3,192,81,2.7,4.2,7.3,41989,690250.3,414997.4,21.83,91.84,6,1996.05,0
11477,Kutubdia,1996,6,35.2,23.9,682,85,2.7,4.9,4.7,41989,690250.3,414997.4,21.83,91.84,6,1996.06,1
11478,Kutubdia,1996,7,33,24.3,731,87,1.8,5.3,3.6,41989,690250.3,414997.4,21.83,91.84,6,1996.07,1
11479,Kutubdia,1996,8,32.5,24.5,751,88,1.9,5.8,2.5,41989,690250.3,414997.4,21.83,91.84,6,1996.08,1
11480,Kutubdia,1996,9,37.3,25,662,85,1.1,4.5,5.5,41989,690250.3,414997.4,21.83,91.84,6,1996.09,1
11481,Kutubdia,1996,10,36.2,23.6,527,82,1.2,3.4,6.4,41989,690250.3,414997.4,21.83,91.84,6,1996.1,1
11482,Kutubdia,1996,11,32.5,20.6,14,78,0.8,1.9,8.8,41989,690250.3,414997.4,21.83,91.84,6,1996.11,0
11483,Kutubdia,1996,12,30.8,16.9,0,73,1.1,1.2,7.8,41989,690250.3,414997.4,21.83,91.84,6,1996.12,0
11484,Kutubdia,1997,1,27.6,14.2,0,65,1.2,0.8,8.6,41989,690250.3,414997.4,21.83,91.84,6,1997.01,0
11485,Kutubdia,1997,2,30.7,16.1,8,73,1.3,1.1,9.4,41989,690250.3,414997.4,21.83,91.84,6,1997.02,0
11486,Kutubdia,1997,3,35.6,20.7,39,83,1.6,2,7.5,41989,690250.3,414997.4,21.83,91.84,6,1997.03,0
11487,Kutubdia,1997,4,35,21.3,47,82,1.3,3.1,5.9,41989,690250.3,414997.4,21.83,91.84,6,1997.04,0
